#     FILENAME=Skynet_59472_messier_31_62130_10961.A.onoff.cal.txt
#     BASENAME=Skynet_59472_messier_31_62130_10961
#      CONTROL=SKYNET
#     PROJCODE=Skynet_59472_messier_31_62130
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_59472_messier_31_62130/C
#     SCANNAME=2019_06_26_10
#     SRC_NAME=messier_31
#     OBSERVER=sdss2_39397
#     DATE_OBS=2021-09-16T00:11:22.120
#        OBSID=62130
#      SCANNUM=10961
#          MJD=59473.0078949
#          UTC=00682
#     SCANTYPE=onoff
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1424.4100,
# Actual_FREQ2=1424.4100
#    LO1Tuning=6874.4100
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.3000
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=118.50
#     EXPOSURE=99.29
#        FOCUS=37.071
#       RA,DEC=00:43:00.17, 41:16:06.13
#      RA(deg)=12.68220
#     DEC(deg)=41.26873
#   WIDTH(deg)=3.0210x0.0151
#    AZIM(deg)=52.9099
#    ELEV(deg)=21.2509
#     COORDREF=RA_DEC_
#         HREF=10.6846
#         VREF=41.2687
#      RADESYS=FK5
#       OFFSYS=RADEC
#      EQUINOX=2000.00
#     IFATTENS=23.00, 9.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[0.8, 0.56] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=17 
#      BOXTEMP=24 
#         TSYS=XX1:287.94, YY1:319.71
#         TSYS=XX2:287.94, YY2:319.71
#         TCAL=XX1:9.18, YY1:10.14
#         TCAL=XX2:9.18, YY2:10.14
# Calibrated spectra: Tsys*(ON-OFF)/OFF 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.49936      -5.9526      -8.9363    1428.49936      -5.9526      -8.9363
   1428.48410      -5.9371      -8.8646    1428.48410      -5.9371      -8.8646
   1428.46884      -6.5151      -8.7883    1428.46884      -6.5151      -8.7883
   1428.45358      -6.3532      -8.8036    1428.45358      -6.3532      -8.8036
   1428.43832      -5.6918      -8.4649    1428.43832      -5.6918      -8.4649
   1428.42306      -6.2336      -8.6842    1428.42306      -6.2336      -8.6842
   1428.40780      -5.9906      -8.9328    1428.40780      -5.9906      -8.9328
   1428.39254      -5.4423      -8.7072    1428.39254      -5.4423      -8.7072
   1428.37729      -6.1365      -9.3920    1428.37729      -6.1365      -9.3920
   1428.36203      -5.9112      -8.7896    1428.36203      -5.9112      -8.7896
   1428.34677      -5.5521      -9.8872    1428.34677      -5.5521      -9.8872
   1428.33151      -5.8898      -8.9307    1428.33151      -5.8898      -8.9307
   1428.31625      -6.0492      -8.9832    1428.31625      -6.0492      -8.9832
   1428.30099      -6.4055      -9.3748    1428.30099      -6.4055      -9.3748
   1428.28573      -6.2133      -9.1579    1428.28573      -6.2133      -9.1579
   1428.27047      -5.9886      -9.0837    1428.27047      -5.9886      -9.0837
   1428.25521      -6.1522      -9.3147    1428.25521      -6.1522      -9.3147
   1428.23996      -5.5894      -9.6396    1428.23996      -5.5894      -9.6396
   1428.22470      -6.9882      -9.5546    1428.22470      -6.9882      -9.5546
   1428.20944      -6.7716      -9.1490    1428.20944      -6.7716      -9.1490
   1428.19418      -6.5716      -8.7383    1428.19418      -6.5716      -8.7383
   1428.17892      -6.6032      -9.5105    1428.17892      -6.6032      -9.5105
   1428.16366      -6.5448      -8.8807    1428.16366      -6.5448      -8.8807
   1428.14840      -6.2769      -9.1757    1428.14840      -6.2769      -9.1757
   1428.13314      -6.7659      -8.8658    1428.13314      -6.7659      -8.8658
   1428.11789      -6.4484      -8.9373    1428.11789      -6.4484      -8.9373
   1428.10263      -5.8005      -8.5626    1428.10263      -5.8005      -8.5626
   1428.08737      -6.4666      -9.0572    1428.08737      -6.4666      -9.0572
   1428.07211      -3.1955      -4.9593    1428.07211      -3.1955      -4.9593
   1428.05685      -6.3615      -9.2068    1428.05685      -6.3615      -9.2068
